CATEGORY,YEAR,Neighbourhood,ADDRESS,QUADRANT,Ward,LATITUDE,LONGITUDE,LOCATION,,,,Value
General,2014,Klarvatten,1109 KLARVATTEN COVE ,NW,3,53.632756,-113.473344,"(53.632756, -113.473344)",,,,1
General,2014,La Perle,9939 - 179 STREET ,NW,1,53.536796,-113.628562,"(53.536796, -113.628562)",,,,1
General,2014,La Perle,9606 - 180 STREET ,NW,1,53.53057,-113.633531,"(53.53057, -113.633531)",,,,1
General,2014,La Perle,9520 - 181 STREET ,NW,1,53.529896,-113.636755,"(53.529896, -113.636755)",,,,1
General,2014,La Perle,9634 - 182 STREET ,NW,1,53.530951,-113.63805,"(53.530951, -113.63805)",,,,1
General,2014,La Perle,9738 - 184 STREET ,NW,1,53.533948,-113.639966,"(53.533948, -113.639966)",,,,1
General,2014,La Perle,9904 - 184 STREET ,NW,1,53.535903,-113.640154,"(53.535903, -113.640154)",,,,1
General,2014,La Perle,9924 - 184 STREET ,NW,1,53.536598,-113.639913,"(53.536598, -113.639913)",,,,1
General,2014,La Perle,9819 - 185 STREET ,NW,1,53.535458,-113.641318,"(53.535458, -113.641318)",,,,1
General,2014,La Perle,18610 - 95A AVENUE ,NW,1,53.530513,-113.644832,"(53.530513, -113.644832)",,,,1
General,2014,La Perle,18923 - 97 AVENUE ,NW,1,53.532065,-113.650495,"(53.532065, -113.650495)",,,,1
General,2014,La Perle,18314 - 97A AVENUE ,NW,1,53.533811,-113.638743,"(53.533811, -113.638743)",,,,1
General,2014,La Perle,18338 - 97A AVENUE ,NW,1,53.533935,-113.639563,"(53.533935, -113.639563)",,,,1
General,2014,La Perle,18911 - 99 AVENUE ,NW,1,53.534438,-113.650547,"(53.534438, -113.650547)",,,,1
General,2014,La Perle,17920 - 99A AVENUE ,NW,1,53.53696,-113.629392,"(53.53696, -113.629392)",,,,1
General,2014,La Perle,18517 - 99A AVENUE ,NW,1,53.536424,-113.64301,"(53.536424, -113.64301)",,,,1
General,2014,La Perle,18525 - 99A AVENUE ,NW,1,53.536396,-113.643394,"(53.536396, -113.643394)",,,,1
General,2014,La Perle,18530 - 99A AVENUE ,NW,1,53.536535,-113.643596,"(53.536535, -113.643596)",,,,1
General,2014,La Perle,18609 - 99A AVENUE ,NW,1,53.536345,-113.644095,"(53.536345, -113.644095)",,,,1
General,2014,Lansdowne,5220 - 126 STREET ,NW ,10,53.489612,-113.553008,"(53.489612, -113.553008)",,,,1
General,2014,Lansdowne,12603 - 49 AVENUE ,NW ,10,53.485462,-113.548608,"(53.485462, -113.548608)",,,,1
General,2014,Lansdowne,12612 - 51A AVENUE ,NW,10,53.488,-113.551721,"(53.488, -113.551721)",,,,1
General,2014,Lansdowne,12516 - 52A AVENUE ,NW,10,53.489783,-113.55201,"(53.489783, -113.55201)",,,,1
General,2014,Lansdowne,4903 LANSDOWNE DRIVE ,NW,10,53.485487,-113.549776,"(53.485487, -113.549776)",,,,1
General,2014,Lansdowne,5003 LANSDOWNE DRIVE ,NW,10,53.486577,-113.550357,"(53.486577, -113.550357)",,,,1
General,2014,Lansdowne,5007 LANSDOWNE DRIVE ,NW,10,53.486587,-113.550357,"(53.486587, -113.550357)",,,,1
General,2014,Larkspur,3310 - 40A AVENUE ,NW,12,53.476125,-113.391624,"(53.476125, -113.391624)",,,,1
General,2014,Larkspur,3313 - 40A AVENUE ,NW,12,53.476084,-113.391912,"(53.476084, -113.391912)",,,,1
General,2014,Lauderdale,12818 - 101 STREET ,NW,2,53.586617,-113.494029,"(53.586617, -113.494029)",,,,1
General,2014,Lauderdale,12820 - 101 STREET ,NW,2,53.586706,-113.494043,"(53.586706, -113.494043)",,,,1
General,2014,Lauderdale,12932 - 101 STREET ,NW,2,53.588471,-113.493772,"(53.588471, -113.493772)",,,,1
General,2014,Lauderdale,13014 - 101 STREET ,NW,2,53.590015,-113.493777,"(53.590015, -113.493777)",,,,1
General,2014,Lauderdale,13145 - 101 STREET ,NW,2,53.591959,-113.493726,"(53.591959, -113.493726)",,,,1
General,2014,Lauderdale,12712 - 102 STREET ,NW,2,53.58543,-113.495832,"(53.58543, -113.495832)",,,,1
General,2014,Lauderdale,12714 - 102 STREET ,NW,2,53.585509,-113.495834,"(53.585509, -113.495834)",,,,1
General,2014,Lauderdale,12924 - 102 STREET ,NW,2,53.588253,-113.495531,"(53.588253, -113.495531)",,,,1
General,2014,Lauderdale,12944 - 102 STREET ,NW,2,53.589003,-113.495533,"(53.589003, -113.495533)",,,,1
General,2014,Lauderdale,12949 - 102 STREET ,NW,2,53.589136,-113.495496,"(53.589136, -113.495496)",,,,1
General,2014,Lauderdale,13017 - 102 STREET ,NW,2,53.590205,-113.495253,"(53.590205, -113.495253)",,,,1
General,2014,Lauderdale,13027 - 102 STREET ,NW,2,53.590452,-113.495488,"(53.590452, -113.495488)",,,,1
General,2014,Lauderdale,13029 - 102 STREET ,NW,2,53.590501,-113.495488,"(53.590501, -113.495488)",,,,1
General,2014,Lauderdale,13109 - 102 STREET ,NW,2,53.591309,-113.495478,"(53.591309, -113.495478)",,,,1
General,2014,Lauderdale,13115 - 102 STREET ,NW,2,53.591345,-113.495478,"(53.591345, -113.495478)",,,,1
General,2014,Lauderdale,12807 - 103 STREET ,NW,2,53.585877,-113.497252,"(53.585877, -113.497252)",,,,1
General,2014,Lauderdale,12811 - 103 STREET ,NW,2,53.58602,-113.497251,"(53.58602, -113.497251)",,,,1
General,2014,Lauderdale,12835 - 103 STREET ,NW,2,53.586882,-113.497245,"(53.586882, -113.497245)",,,,1
General,2014,Lauderdale,12708 - 104 STREET ,NW,2,53.585293,-113.499277,"(53.585293, -113.499277)",,,,1
General,2014,Lauderdale,12711 - 104 STREET ,NW,2,53.58539,-113.498737,"(53.58539, -113.498737)",,,,1
General,2014,Lauderdale,12819 - 104 STREET ,NW,2,53.586143,-113.499018,"(53.586143, -113.499018)",,,,1
General,2014,Lauderdale,12835 - 104 STREET ,NW,2,53.586659,-113.49873,"(53.586659, -113.49873)",,,,1
General,2014,Lauderdale,12839 - 104 STREET ,NW,2,53.586805,-113.498726,"(53.586805, -113.498726)",,,,1
General,2014,Lauderdale,12911 - 104 STREET ,NW,2,53.58781,-113.498698,"(53.58781, -113.498698)",,,,1
General,2014,Lauderdale,12927 - 104 STREET ,NW,2,53.588278,-113.498995,"(53.588278, -113.498995)",,,,1
General,2014,Lauderdale,12940 - 104 STREET ,NW,2,53.588768,-113.499023,"(53.588768, -113.499023)",,,,1
General,2014,Lauderdale,12943 - 104 STREET ,NW,2,53.588848,-113.498701,"(53.588848, -113.498701)",,,,1
General,2014,Lauderdale,12811 - 105 STREET ,NW,2,53.586156,-113.500484,"(53.586156, -113.500484)",,,,1
General,2014,Lauderdale,12832 - 106 STREET ,NW,2,53.587269,-113.502534,"(53.587269, -113.502534)",,,,1
General,2014,Lauderdale,12836 - 106 STREET ,NW,2,53.587349,-113.502528,"(53.587349, -113.502528)",,,,1
General,2014,Lauderdale,12840 - 106 STREET ,NW,2,53.587132,-113.502842,"(53.587132, -113.502842)",,,,1
General,2014,Lauderdale,12832 - 107 STREET ,NW,2,53.586502,-113.504873,"(53.586502, -113.504873)",,,,1
General,2014,Lauderdale,12847 - 107 STREET ,NW,2,53.587444,-113.504176,"(53.587444, -113.504176)",,,,1
General,2014,Lauderdale,12906 - 107 STREET ,NW,2,53.588684,-113.504245,"(53.588684, -113.504245)",,,,1
General,2014,Lauderdale,13119 - 107 STREET ,NW,2,53.591745,-113.503777,"(53.591745, -113.503777)",,,,1
General,2014,Lauderdale,13124 - 107 STREET ,NW,2,53.591096,-113.504033,"(53.591096, -113.504033)",,,,1
General,2014,Lauderdale,12919 - 108 STREET ,NW,2,53.588509,-113.506304,"(53.588509, -113.506304)",,,,1
General,2014,Lauderdale,13120 - 108 STREET ,NW,2,53.591066,-113.506579,"(53.591066, -113.506579)",,,,1
General,2014,Lauderdale,12707 - 109 STREET ,NW,2,53.585458,-113.508215,"(53.585458, -113.508215)",,,,1
General,2014,Lauderdale,12807 - 109 STREET ,NW,2,53.585959,-113.508415,"(53.585959, -113.508415)",,,,1
General,2014,Lauderdale,12919 - 109 STREET ,NW,2,53.588173,-113.508399,"(53.588173, -113.508399)",,,,1
General,2014,Lauderdale,12939 - 109 STREET ,NW,2,53.588875,-113.508409,"(53.588875, -113.508409)",,,,1
General,2014,Lauderdale,13015 - 109 STREET ,NW,2,53.590093,-113.508412,"(53.590093, -113.508412)",,,,1
General,2014,Lauderdale,13111 - 109 STREET ,NW,2,53.59159,-113.508393,"(53.59159, -113.508393)",,,,1
General,2014,Lauderdale,12940 - 112 STREET ,NW,2,53.588837,-113.513623,"(53.588837, -113.513623)",,,,1
General,2014,Lauderdale,13022 - 112 STREET ,NW,2,53.589645,-113.513634,"(53.589645, -113.513634)",,,,1
General,2014,Lauderdale,13024 - 112 STREET ,NW,2,53.58965,-113.513634,"(53.58965, -113.513634)",,,,1
General,2014,Lauderdale,13034 - 112 STREET ,NW,2,53.590942,-113.513629,"(53.590942, -113.513629)",,,,1
General,2014,Lauderdale,12925 - 113 STREET ,NW,2,53.588199,-113.515091,"(53.588199, -113.515091)",,,,1
General,2014,Lauderdale,12927 - 113 STREET ,NW,2,53.588259,-113.515091,"(53.588259, -113.515091)",,,,1
General,2014,Lauderdale,12941 - 113 STREET ,NW,2,53.588683,-113.515091,"(53.588683, -113.515091)",,,,1
General,2014,Lauderdale,12942 - 113 STREET ,NW,2,53.588682,-113.515375,"(53.588682, -113.515375)",,,,1
General,2014,Lauderdale,12958 - 113 STREET ,NW,2,53.589171,-113.515129,"(53.589171, -113.515129)",,,,1
General,2014,Lauderdale,12962 - 113 STREET ,NW,2,53.589299,-113.515371,"(53.589299, -113.515371)",,,,1
General,2014,Lauderdale,10712 - 128 AVENUE ,NW,2,53.585551,-113.504975,"(53.585551, -113.504975)",,,,1
General,2014,Lauderdale,10716 - 128 AVENUE ,NW,2,53.585691,-113.505344,"(53.585691, -113.505344)",,,,1
General,2014,Lauderdale,10408 - 129 AVENUE ,NW,2,53.587532,-113.500342,"(53.587532, -113.500342)",,,,1
General,2014,Lauderdale,10607 - 129 AVENUE ,NW,2,53.58744,-113.502587,"(53.58744, -113.502587)",,,,1
General,2014,Lauderdale,10720 - 129 AVENUE ,NW,2,53.587489,-113.505755,"(53.587489, -113.505755)",,,,1
General,2014,Lauderdale,10728 - 129 AVENUE ,NW,2,53.587491,-113.506114,"(53.587491, -113.506114)",,,,1
General,2014,Lauderdale,10811 - 130 AVENUE ,NW,2,53.589415,-113.507316,"(53.589415, -113.507316)",,,,1
General,2014,Lauderdale,10311 - 132 AVENUE ,NW,2,53.59196,-113.498311,"(53.59196, -113.498311)",,,,1
General,2014,Lauderdale,10507 - 132 AVENUE ,NW,2,53.591812,-113.501283,"(53.591812, -113.501283)",,,,1
General,2014,Lauderdale,10619 - 132 AVENUE ,NW,2,53.591837,-113.503373,"(53.591837, -113.503373)",,,,1
General,2014,Lauderdale,10707 - 132 AVENUE ,NW,2,53.591825,-113.504515,"(53.591825, -113.504515)",,,,1
General,2014,Lauderdale,10711 - 132 AVENUE ,NW,2,53.591812,-113.504765,"(53.591812, -113.504765)",,,,1
General,2014,Lauderdale,10803 - 132 AVENUE ,NW,2,53.592003,-113.506893,"(53.592003, -113.506893)",,,,1
Public Space,2014,Lauderdale,12820 - 97 STREET ,NW,2,53.586864,-113.492116,"(53.586864, -113.492116)",,,,1
General,2014,Lauderdale,10322 LAUDER AVENUE ,NW,2,53.590065,-113.498143,"(53.590065, -113.498143)",,,,1
General,2014,Lauderdale,10406 LAUDER AVENUE ,NW,2,53.590431,-113.498694,"(53.590431, -113.498694)",,,,1
General,2014,Lauderdale,10410 LAUDER AVENUE ,NW,2,53.590528,-113.498814,"(53.590528, -113.498814)",,,,1
General,2014,Lauderdale,10519 LAUDER AVENUE ,NW,2,53.591213,-113.500534,"(53.591213, -113.500534)",,,,1
General,2014,Lauderdale,10523 LAUDER AVENUE ,NW,2,53.591356,-113.500695,"(53.591356, -113.500695)",,,,1
General,2014,Lauderdale,10535 LAUDER AVENUE ,NW,2,53.591992,-113.500767,"(53.591992, -113.500767)",,,,1
General,2014,Lauderdale,10536 LAUDERDALE ROAD ,NW,2,53.591015,-113.502082,"(53.591015, -113.502082)",,,,1
General,2014,Lauderdale,10544 LAUDERDALE ROAD ,NW,2,53.591096,-113.50248,"(53.591096, -113.50248)",,,,1
General,2014,Lauderdale,10604 LAUDERDALE ROAD ,NW,2,53.591252,-113.502695,"(53.591252, -113.502695)",,,,1
General,2014,Lauderdale,10612 LAUDERDALE ROAD ,NW,2,53.591104,-113.503531,"(53.591104, -113.503531)",,,,1
General,2014,Lauderdale,12966 LAUDERDALE ROAD ,NW,2,53.589489,-113.499415,"(53.589489, -113.499415)",,,,1
General,2014,Lauderdale,13003 LAUDERDALE ROAD ,NW,2,53.58988,-113.500151,"(53.58988, -113.500151)",,,,1
General,2014,Laurel,2920 - 20 AVENUE ,NW,12,53.45032,-113.49805,"(53.45032, -113.49805)",,,,1
General,2014,Laurier Heights,13903 - 78 AVENUE ,NW,5,53.513634,-113.56099,"(53.513634, -113.56099)",,,,1
General,2014,Lee Ridge,3648 - 73 STREET ,NW,11,53.469571,-113.446073,"(53.469571, -113.446073)",,,,1
General,2014,Lee Ridge,194 LEE RIDGE ROAD ,NW,11,53.466394,-113.44952,"(53.466394, -113.44952)",,,,1
General,2014,Lendrum Place,5423 - 113A STREET ,NW,10,53.491493,-113.521792,"(53.491493, -113.521792)",,,,1
Natural,2014,Lendrum Place,5415 - 113A STREET ,NW,10,53.491107,-113.521784,"(53.491107, -113.521784)",,,,1
Natural,2014,Lendrum Place,5612 - 114 STREET ,NW,10,53.493664,-113.526303,"(53.493664, -113.526303)",,,,1
General,2014,Lendrum Place,5404 - 114A STREET ,NW,10,53.490663,-113.525857,"(53.490663, -113.525857)",,,,1
Natural,2014,Lendrum Place,5615 - 114A STREET ,NW,10,53.49291,-113.527192,"(53.49291, -113.527192)",,,,1
General,2014,Lendrum Place,11439 - 56 AVENUE ,NW,10,53.492432,-113.528408,"(53.492432, -113.528408)",,,,1
General,2014,Lendrum Place,11211 - 57 AVENUE ,NW,10,53.494524,-113.520693,"(53.494524, -113.520693)",,,,1
General,2014,Lorelei,16207 - 101 STREET ,NW,3,53.623415,-113.497803,"(53.623415, -113.497803)",,,,1
General,2014,Lorelei,9851 - 165 AVENUE ,NW,3,53.627566,-113.496092,"(53.627566, -113.496092)",,,,1
General,2014,Lorelei,73 LORELEI CLOSE ,NW,3,53.622283,-113.501844,"(53.622283, -113.501844)",,,,1
General,2014,Lorelei,75 LORELEI CLOSE ,NW,3,53.622312,-113.501776,"(53.622312, -113.501776)",,,,1
General,2014,Lorelei,83 LORELEI CLOSE ,NW,3,53.622425,-113.501501,"(53.622425, -113.501501)",,,,1
General,2014,Lymburn,18411 - 70 AVENUE ,NW,5,53.503461,-113.64049,"(53.503461, -113.64049)",,,,1
General,2014,MacEwan,1268 MCALLISTER WAY ,SW,9,53.430425,-113.529353,"(53.430425, -113.529353)",,,,1
General,2014,Mactaggart,4638 MEAD PLACE ,NW,9,53.440011,-113.555425,"(53.440011, -113.555425)",,,,1
Edible,2014,Malmo Plains,11612 - 48 AVENUE ,NW,10,53.48589,-113.5329,"(53.48589, -113.5329)",,,,1
Edible,2014,Malmo Plains,11616 - 48 AVENUE ,NW,10,53.485895,-113.533162,"(53.485895, -113.533162)",,,,1
Natural,2014,Malmo Plains,5011 MALMO ROAD ,NW,10,53.488191,-113.522731,"(53.488191, -113.522731)",,,,1
General,2014,Matt Berry,6204 - 159 AVENUE ,NW,4,53.620265,-113.435578,"(53.620265, -113.435578)",,,,1
General,2014,Matt Berry,6230 - 162A AVENUE ,NW,4,53.624128,-113.436801,"(53.624128, -113.436801)",,,,1
General,2014,Matt Berry,6422 - 164A AVENUE ,NW,4,53.626894,-113.441034,"(53.626894, -113.441034)",,,,1
General,2014,Matt Berry,16116 - 62 STREET ,NW,4,53.623225,-113.434776,"(53.623225, -113.434776)",,,,1
General,2014,Matt Berry,15420 - 64 STREET ,NW,4,53.617088,-113.439986,"(53.617088, -113.439986)",,,,1
General,2014,Matt Berry,15704 - 64 STREET ,NW,4,53.618388,-113.440431,"(53.618388, -113.440431)",,,,1
General,2014,Matt Berry,15723 - 64 STREET ,NW,4,53.6186,-113.440079,"(53.6186, -113.440079)",,,,1
General,2014,Matt Berry,16420 - 64 STREET ,NW,4,53.626589,-113.440047,"(53.626589, -113.440047)",,,,1
General,2014,Mayfield,15751 - 108 AVENUE ,NW,1,53.552584,-113.594702,"(53.552584, -113.594702)",,,,1
General,2014,Mayfield,16020 - 110 AVENUE ,NW,1,53.556201,-113.596909,"(53.556201, -113.596909)",,,,1
General,2014,Mayliewan,7519 - 154 AVENUE ,NW,3,53.616455,-113.458721,"(53.616455, -113.458721)",,,,1
General,2014,Mayliewan,7531 - 154 AVENUE ,NW,3,53.616331,-113.459384,"(53.616331, -113.459384)",,,,1
General,2014,Mayliewan,7919 - 160 AVENUE ,NW,3,53.620895,-113.464746,"(53.620895, -113.464746)",,,,1
General,2014,Mayliewan,15720 - 77 STREET ,NW,3,53.618579,-113.460612,"(53.618579, -113.460612)",,,,1
General,2014,McCauley,9330 - 107 AVENUE ,NW,6,53.553457,-113.480935,"(53.553457, -113.480935)",,,,1
General,2014,McCauley,9408 - 109A AVENUE ,NW,6,53.557754,-113.484221,"(53.557754, -113.484221)",,,,1
General,2014,McCauley,9325 - 110 AVENUE ,NW,6,53.558609,-113.483606,"(53.558609, -113.483606)",,,,1
Public Space,2014,McCauley,9709 - 111 AVENUE ,NW,6,53.559012,-113.491948,"(53.559012, -113.491948)",,,,1
General,2014,McCauley,10915 - 92 STREET ,NW,6,53.557694,-113.480944,"(53.557694, -113.480944)",,,,1
General,2014,McCauley,11018 - 92 STREET ,NW,6,53.55923,-113.482162,"(53.55923, -113.482162)",,,,1
Natural,2014,McCauley,10926 - 93 STREET ,NW,6,53.55773,-113.482375,"(53.55773, -113.482375)",,,,1
General,2014,McCauley,10860 - 96 STREET ,NW,6,53.55569,-113.488053,"(53.55569, -113.488053)",,,,1
Public Space,2014,McCauley,10821 - 96 STREET ,NW,6,53.554756,-113.487133,"(53.554756, -113.487133)",,,,1
General,2014,McKernan,10909 - 73 AVENUE ,NW,8,53.509423,-113.5125,"(53.509423, -113.5125)",,,,1
General,2014,McKernan,11517 UNIVERSITY AVENUE ,NW,8,53.517114,-113.529495,"(53.517114, -113.529495)",,,,1
General,2014,McKernan,11519 UNIVERSITY AVENUE ,NW,8,53.51713,-113.529584,"(53.51713, -113.529584)",,,,1
Public Space,2014,McKernan,11139 UNIVERSITY AVENUE ,NW,8,53.515184,-113.51971,"(53.515184, -113.51971)",,,,1
General,2014,McLeod,6004 - 149 AVENUE ,NW,4,53.611519,-113.434863,"(53.611519, -113.434863)",,,,1
General,2014,McLeod,6012 - 152 AVENUE ,NW,4,53.613042,-113.435744,"(53.613042, -113.435744)",,,,1
General,2014,McLeod,6107 - 152A AVENUE ,NW,4,53.613491,-113.436583,"(53.613491, -113.436583)",,,,1
General,2014,McLeod,6504 - 152C AVENUE ,NW,4,53.615432,-113.44122,"(53.615432, -113.44122)",,,,1
General,2014,McLeod,14707 - 59A STREET ,NW,4,53.60968,-113.433394,"(53.60968, -113.433394)",,,,1
General,2014,McLeod,14603 - 60 STREET ,NW,4,53.608718,-113.434287,"(53.608718, -113.434287)",,,,1
General,2014,McLeod,14615 - 60 STREET ,NW,4,53.609211,-113.434844,"(53.609211, -113.434844)",,,,1
General,2014,McLeod,15211 - 62 STREET ,NW,4,53.614745,-113.437111,"(53.614745, -113.437111)",,,,1
General,2014,McLeod,15020 - 63 STREET ,NW,4,53.612176,-113.43912,"(53.612176, -113.43912)",,,,1
General,2014,McQueen,14560 - 107A AVENUE ,NW,6,53.551894,-113.575513,"(53.551894, -113.575513)",,,,1
General,2014,McQueen,14539 - 107B AVENUE ,NW,6,53.552485,-113.574656,"(53.552485, -113.574656)",,,,1
General,2014,McQueen,14707 - 108 AVENUE ,NW,6,53.553364,-113.575433,"(53.553364, -113.575433)",,,,1
General,2014,McQueen,14608 - 109 AVENUE ,NW,6,53.556256,-113.572929,"(53.556256, -113.572929)",,,,1
General,2014,McQueen,14605 - 110A AVENUE ,NW,6,53.558221,-113.572688,"(53.558221, -113.572688)",,,,1
General,2014,McQueen,14612 - 110A AVENUE ,NW,6,53.558413,-113.575008,"(53.558413, -113.575008)",,,,1
Natural,2014,McQueen,14647 - 110A AVENUE ,NW,6,53.558062,-113.576402,"(53.558062, -113.576402)",,,,1
General,2014,McQueen,10716 - 145 STREET ,NW,6,53.552213,-113.571862,"(53.552213, -113.571862)",,,,1
General,2014,McQueen,10836 - 147 STREET ,NW,6,53.554643,-113.575179,"(53.554643, -113.575179)",,,,1
General,2014,McQueen,10708 - 148 STREET ,NW,6,53.552036,-113.576418,"(53.552036, -113.576418)",,,,1
General,2014,McQueen,10720 - 148 STREET ,NW,6,53.552358,-113.576726,"(53.552358, -113.576726)",,,,1
General,2014,McQueen,10747 - 148 STREET ,NW,6,53.553558,-113.576368,"(53.553558, -113.576368)",,,,1
Natural,2014,McQueen,10831 - 148 STREET ,NW,6,53.554844,-113.57637,"(53.554844, -113.57637)",,,,1
General,2014,Meadowlark Park,8707 - 163 STREET ,NW,1,53.519627,-113.602889,"(53.519627, -113.602889)",,,,1
General,2014,Meadowlark Park,16027 - 92 AVENUE ,NW,1,53.526676,-113.596666,"(53.526676, -113.596666)",,,,1
General,2014,Menisa,7712 - 13 AVENUE ,NW,11,53.443854,-113.453405,"(53.443854, -113.453405)",,,,1
General,2014,Menisa,7716 - 13 AVENUE ,NW,11,53.443892,-113.453638,"(53.443892, -113.453638)",,,,1
General,2014,Menisa,7703 - 15 AVENUE ,NW,11,53.444927,-113.452516,"(53.444927, -113.452516)",,,,1
General,2014,Menisa,1027 - 75 STREET ,NW,11,53.439696,-113.449435,"(53.439696, -113.449435)",,,,1
General,2014,Menisa,1024 - 77 STREET ,NW,11,53.440475,-113.454207,"(53.440475, -113.454207)",,,,1
General,2014,Menisa,1028 - 77 STREET ,NW,11,53.440697,-113.454499,"(53.440697, -113.454499)",,,,1
General,2014,Meyokumin,6408 - 17 AVENUE ,NW,11,53.446703,-113.434076,"(53.446703, -113.434076)",,,,1
General,2014,Meyokumin,1863 - 51 STREET ,NW,11,53.448909,-113.420571,"(53.448909, -113.420571)",,,,1
General,2014,Meyonohk,2448 - 89 STREET ,NW,11,53.453548,-113.464446,"(53.453548, -113.464446)",,,,1
General,2014,Meyonohk,1550 LAKEWOOD ROAD WEST ,NW,11,53.45745,-113.460084,"(53.45745, -113.460084)",,,,1
General,2014,Meyonohk,1554 LAKEWOOD ROAD WEST ,NW,11,53.457294,-113.460203,"(53.457294, -113.460203)",,,,1
General,2014,Meyonohk,1621 LAKEWOOD ROAD WEST ,NW,11,53.45496,-113.461534,"(53.45496, -113.461534)",,,,1
Public Space,2014,Mill Woods Town Centre,2741 - 55 STREET ,NW,11,53.458921,-113.424733,"(53.458921, -113.424733)",,,,1
Public Space,2014,Mill Woods Town Centre,2750 - 55 STREET ,NW,11,53.471278,-113.421951,"(53.471278, -113.421951)",,,,1
General,2014,Miller,4519 - 150 AVENUE ,NW,4,53.61211,-113.410491,"(53.61211, -113.410491)",,,,1
General,2014,Miller,4728 - 150 AVENUE ,NW,4,53.612317,-113.413641,"(53.612317, -113.413641)",,,,1
General,2014,Miller,15139 - 43 STREET ,NW,4,53.614201,-113.406834,"(53.614201, -113.406834)",,,,1
General,2014,Miller,14807 - 47 STREET ,NW,4,53.610166,-113.413936,"(53.610166, -113.413936)",,,,1
General,2014,Miller,14843 - 47 STREET ,NW,4,53.610636,-113.413454,"(53.610636, -113.413454)",,,,1
General,2014,Miller,15216 - 47 STREET ,NW,4,53.615062,-113.411764,"(53.615062, -113.411764)",,,,1
General,2014,Miller,15211 - 48 STREET ,NW,4,53.614841,-113.41309,"(53.614841, -113.41309)",,,,1
General,2014,Miller,15217 - 49A STREET ,NW,4,53.615215,-113.417145,"(53.615215, -113.417145)",,,,1
General,2014,Miller,15024 MILLER BOULEVARD ,NW,4,53.612974,-113.411081,"(53.612974, -113.411081)",,,,1
General,2014,Minchau,4219 - 36 AVENUE ,NW,12,53.467388,-113.406731,"(53.467388, -113.406731)",,,,1
General,2014,Montrose,5815 - 119 AVENUE ,NW,7,53.572211,-113.431701,"(53.572211, -113.431701)",,,,1
General,2014,Montrose,5911 - 121 AVENUE ,NW,7,53.575104,-113.43383,"(53.575104, -113.43383)",,,,1
General,2014,Montrose,12202 - 59 STREET ,NW,7,53.576761,-113.432215,"(53.576761, -113.432215)",,,,1
General,2014,Montrose,12103 - 60 STREET ,NW,7,53.575195,-113.433733,"(53.575195, -113.433733)",,,,1
General,2014,Montrose,11922 - 63 Street ,NW,7,53.572806,-113.438378,"(53.572806, -113.438378)",,,,1
General,2014,Montrose,12203 - 64 STREET ,NW,7,53.576952,-113.439665,"(53.576952, -113.439665)",,,,1
General,2014,Newton,5515 - 123 AVENUE ,NW,7,53.578336,-113.427588,"(53.578336, -113.427588)",,,,1
General,2014,Newton,12427 - 51 STREET ,NW,7,53.58051,-113.419983,"(53.58051, -113.419983)",,,,1
General,2014,Newton,12435 - 51 STREET ,NW,7,53.580818,-113.419985,"(53.580818, -113.419985)",,,,1
Natural,2014,Newton,12436 - 51 STREET ,NW,7,53.580685,-113.420021,"(53.580685, -113.420021)",,,,1
General,2014,Newton,11929 - 54 STREET ,NW,7,53.572693,-113.42457,"(53.572693, -113.42457)",,,,1
General,2014,Newton,12435 - 55 STREET ,NW,7,53.580905,-113.426064,"(53.580905, -113.426064)",,,,1
General,2014,Newton,12436 - 55 STREET ,NW,7,53.580889,-113.426394,"(53.580889, -113.426394)",,,,1
General,2014,Newton,12303 - 56 STREET ,NW,7,53.578432,-113.427608,"(53.578432, -113.427608)",,,,1
General,2014,Newton,12308 - 56 STREET ,NW,7,53.578578,-113.427646,"(53.578578, -113.427646)",,,,1
General,2014,Newton,12044 - 57 STREET ,NW,7,53.575034,-113.429189,"(53.575034, -113.429189)",,,,1
Edible,2014,North Glenora,13902 - 107A AVENUE ,NW,6,53.551439,-113.49361,"(53.551439, -113.49361)",,,,1
General,2014,North Glenora,13304 - 107A AVENUE ,NW,6,53.551757,-113.552203,"(53.551757, -113.552203)",,,,1
General,2014,North Glenora,13560 - 107A AVENUE ,NW,6,53.551754,-113.559849,"(53.551754, -113.559849)",,,,1
General,2014,North Glenora,13931 - 107A AVENUE ,NW,6,53.551632,-113.563168,"(53.551632, -113.563168)",,,,1
General,2014,North Glenora,13639 - 108 AVENUE ,NW,6,53.552546,-113.558791,"(53.552546, -113.558791)",,,,1
General,2014,North Glenora,13212 - 109 AVENUE ,NW,6,53.554409,-113.551811,"(53.554409, -113.551811)",,,,1
General,2014,North Glenora,13404 - 109 AVENUE ,NW,6,53.554405,-113.553855,"(53.554405, -113.553855)",,,,1
Edible,2014,North Glenora,13319 - 109A AVENUE ,NW,6,53.555245,-113.552758,"(53.555245, -113.552758)",,,,1
General,2014,North Glenora,13331 - 109B AVENUE ,NW,6,53.556223,-113.55377,"(53.556223, -113.55377)",,,,1
General,2014,North Glenora,13324 - 110 AVENUE ,NW,6,53.557201,-113.553385,"(53.557201, -113.553385)",,,,1
General,2014,North Glenora,13911 - 110 AVENUE ,NW,6,53.557204,-113.561709,"(53.557204, -113.561709)",,,,1
General,2014,North Glenora,13916 - 110 AVENUE ,NW,6,53.557419,-113.562157,"(53.557419, -113.562157)",,,,1
